Location,Fuel_Type,Transmission,Owner_Type,Seats,Price,mlg,age,make,model,mileage_new,engine_new,power_new,KM_Driven
Coimbatore,Petrol,Manual,First,5,4.06,18.5,9,maruti,ritz,18.5,1197,85.8,50
Delhi,Diesel,Manual,First,5,3.96,24,5,hyundai,grand,24,1120,70,63
Mumbai,Petrol,Manual,First,5,5.6,18.6,5,hyundai,elite,18.6,1197,81.86,28
Kolkata,Diesel,Manual,First,5,3.75,22.95,3,tata,zest,22.95,1248,74,45
Jaipur,Diesel,Manual,First,5,5.5,22.54,5,hyundai,i20,22.54,1396,88.73,55
Mumbai,Petrol,Manual,First,5,3,16,9,fiat,linea,16,1368,90,48
Pune,Petrol,Manual,First,5,2.95,16.1,10,maruti,swift,16.1,1298,88.2,90
Hyderabad,Diesel,Manual,First,5,2.45,25,5,tata,indica,25,1396,69,80
Mumbai,Petrol,Manual,Second,5,2.5,18.5,10,hyundai,i20,18.5,1197,80,58
Delhi,Petrol,Manual,First,5,3.9,18.9,6,hyundai,grand,18.9,1197,82,31
Chennai,Petrol,Manual,First,5,2.5,21.1,8,hyundai,eon,21.1,814,55.2,45
Kolkata,Petrol,Automatic,First,5,2.65,19.15,9,nissan,micra,19.15,1198,75.94,44
Kochi,Petrol,Automatic,First,5,7.42,19,4,honda,jazz,19,1199,88.7,30
Kochi,Petrol,Manual,First,5,4.63,16.47,4,volkswagen,polo,16.47,1198,74,46
Kolkata,Petrol,Manual,First,5,1.09,19.7,12,maruti,alto,19.7,796,46.3,42
Coimbatore,Petrol,Manual,First,5,5.27,17.57,5,tata,zest,17.57,1193,88.7,27
Mumbai,Petrol,Manual,Second,5,2.75,18.4,8,honda,brio,18.4,1198,86.8,39
Chennai,Diesel,Manual,First,5,7.4,27.3,4,honda,jazz,27.3,1498,98.6,14
Jaipur,Petrol,Automatic,First,5,3.9,24.07,3,maruti,alto,24.07,998,67.1,18
Jaipur,Petrol,Manual,Second,5,0.7,17.3,20,maruti,zen,17.3,993,60,90
Pune,Diesel,Manual,First,5,5.9,22.54,5,hyundai,i20,22.54,1396,88.73,118
Kochi,Petrol,Manual,First,7,4.29,13.7,5,chevrolet,enjoy,13.7,1399,98.82,25
Mumbai,Petrol,Manual,First,5,3.75,20.36,5,hyundai,i10,20.36,1197,78.9,20
Pune,Petrol,Manual,Second,5,1.1,14.2,13,hyundai,getz,14.2,1341,82.9,143
Pune,Petrol,Manual,First,5,5.55,18.7,4,honda,jazz,18.7,1199,88.7,22
Hyderabad,Diesel,Manual,First,5,3.9,22.07,8,volkswagen,polo,22.07,1199,73.9,107
Delhi,Diesel,Manual,First,5,3.95,19.3,8,maruti,swift,19.3,1248,73.9,71
Delhi,Petrol,Manual,First,5,3.38,23.1,6,maruti,celerio,23.1,998,67.04,21
Delhi,Petrol,Manual,First,5,5.75,18.6,4,hyundai,i20,18.6,1197,81.83,32
Jaipur,Petrol,Manual,First,5,2.75,25.17,4,renault,kwid,25.17,799,53.3,12
Hyderabad,Diesel,Manual,First,5,7.5,22.7,6,ford,ecosport,22.7,1498,89.84,45
Coimbatore,Petrol,Manual,First,5,6.87,18.6,5,hyundai,i20,18.6,1197,81.83,35
Chennai,Diesel,Manual,First,5,3.5,21.64,8,nissan,sunny,21.64,1461,84.8,150
Hyderabad,Diesel,Manual,First,5,5.85,25.2,6,maruti,swift,25.2,1248,74,89
Hyderabad,Petrol,Manual,First,5,2.5,19,10,maruti,a-star,19,998,66.1,68
Pune,Petrol,Manual,First,5,3.95,18.6,7,maruti,swift,18.6,1197,85.8,52
Bangalore,Petrol,Manual,Second,7,6.75,16.02,6,maruti,ertiga,16.02,1373,93.7,68
Jaipur,Petrol,Manual,Second,5,1.5,18.9,13,maruti,wagon,18.9,998,67.1,71
Hyderabad,Diesel,Manual,First,5,3.9,22.07,8,volkswagen,polo,22.07,1199,73.9,72
Hyderabad,Diesel,Manual,First,5,6.55,22.7,6,ford,ecosport,22.7,1498,89.84,135
Kochi,Diesel,Manual,First,5,9.44,25.1,3,honda,city,25.1,1498,98.6,65
Kolkata,Petrol,Manual,First,5,3,24.7,4,maruti,alto,24.7,796,47.3,4
Kochi,Petrol,Manual,First,5,3.29,21.1,4,hyundai,eon,21.1,814,55.2,29
Chennai,Diesel,Manual,First,5,6.5,26.59,4,maruti,swift,26.59,1248,74,71
Kochi,Petrol,Manual,First,5,4.52,17.57,5,tata,zest,17.57,1193,88.7,39
Chennai,Petrol,Manual,First,5,7.5,16.95,4,nissan,sunny,16.95,1498,97.7,18
Coimbatore,Petrol,Manual,First,5,3.41,20.4,12,maruti,swift,20.4,1197,83.11,50
Hyderabad,Diesel,Manual,First,5,4.15,24,6,hyundai,grand,24,1120,70,79
Hyderabad,Diesel,Manual,Second,5,5.9,20.14,6,volkswagen,polo,20.14,1498,88.8,46
Kolkata,Petrol,Manual,First,5,4.75,18.6,5,hyundai,i20,18.6,1197,81.83,41
Chennai,Petrol,Automatic,First,5,3.5,24.07,5,maruti,alto,24.07,998,67.1,25
Pune,Diesel,Manual,First,7,7.25,20.77,6,maruti,ertiga,20.77,1248,88.76,71
Mumbai,Petrol,Automatic,First,5,4.35,23.1,4,maruti,celerio,23.1,998,67.04,7
Coimbatore,Petrol,Automatic,Second,5,4.99,22.5,2,renault,kwid,22.5,999,67,38
Chennai,Diesel,Manual,First,5,6.9,22.07,3,volkswagen,polo,22.07,1199,73.9,26
Chennai,Diesel,Manual,First,5,2.9,20,9,ford,figo,20,1399,68,56
Kolkata,Diesel,Manual,First,5,5.75,20.45,6,nissan,terrano,20.45,1461,83.8,40
Kochi,Petrol,Automatic,First,5,4.41,22.5,3,renault,kwid,22.5,999,67,53
Chennai,Diesel,Manual,First,5,2.95,20,8,ford,figo,20,1399,68.05,82
Coimbatore,Diesel,Manual,First,7,8.14,15.96,3,mahindra,bolero,15.96,2523,62.1,68
Pune,Diesel,Manual,First,8,12.5,12.99,5,toyota,innova,12.99,2494,100,77
Kolkata,Petrol,Manual,First,5,4.11,16.47,6,volkswagen,polo,16.47,1198,74,22
Coimbatore,Petrol,Manual,First,5,5.37,18.5,5,hyundai,i20,18.5,1197,82.9,14
Mumbai,Diesel,Manual,First,7,6.55,20.77,7,maruti,ertiga,20.77,1248,88.8,75
Pune,Diesel,Manual,First,5,5.15,25.8,4,honda,amaze,25.8,1498,98.6,138
Kochi,Diesel,Manual,First,5,7.69,23,3,ford,ecosport,23,1498,98.96,63
Kochi,Petrol,Manual,First,5,4.57,18.5,7,hyundai,i20,18.5,1197,82.85,62
Hyderabad,Diesel,Manual,First,5,4.9,23.2,5,maruti,ritz,23.2,1248,73.94,75
Kolkata,Petrol,Manual,First,5,1.65,19.81,12,hyundai,i10,19.81,1086,68.05,55
Mumbai,Petrol,Manual,First,5,3.25,18.2,5,chevrolet,sail,18.2,1199,82.4,41
Jaipur,Petrol,Manual,First,5,3.25,18.2,7,chevrolet,sail,18.2,1199,82.4,48
Delhi,Petrol,Manual,First,5,2.4,20.36,10,hyundai,i10,20.36,1197,78.9,62
Chennai,Petrol,Manual,First,5,4.55,17,6,hyundai,i20,17,1197,80,41
Delhi,Petrol,Manual,Second,5,2.65,17.5,9,maruti,swift,17.5,1197,85.8,69
Pune,Diesel,Manual,Second,5,1.6,25,3,tata,indica,25,1396,69,49
Ahmedabad,Diesel,Manual,First,5,4.15,22.9,7,maruti,swift,22.9,1248,74,60
Jaipur,Petrol,Manual,First,5,7.23,19,2,ford,freestyle,19,1194,94.68,1
Hyderabad,Diesel,Manual,First,5,4.35,23.2,6,maruti,ritz,23.2,1248,73.94,60
Pune,Diesel,Manual,First,5,8.9,24.3,4,maruti,vitara,24.3,1248,88.5,85
Kolkata,Petrol,Manual,Second,5,3.5,19.1,4,hyundai,xcent,19.1,1197,82,146
Kolkata,Diesel,Manual,First,5,6.1,26,6,honda,city,26,1498,98.6,56
Mumbai,Petrol,Manual,First,5,3.2,25.17,4,renault,kwid,25.17,799,53.3,8
Jaipur,Diesel,Manual,First,5,4.9,23.59,6,toyota,etios,23.59,1364,67.06,62
Kochi,Petrol,Manual,First,5,3.69,24.07,5,maruti,alto,24.07,998,67.1,37
Chennai,Petrol,Manual,First,5,3.98,23.84,4,tata,tiago,23.84,1199,84,5
Kolkata,Diesel,Manual,First,5,2.95,21.9,7,hyundai,i20,21.9,1396,90,60
Hyderabad,Diesel,Manual,First,5,6.3,28.4,5,maruti,swift,28.4,1248,74,62
Kochi,Petrol,Manual,First,5,6.69,17,3,volkswagen,ameo,,1198,73.75,14
Mumbai,Petrol,Manual,First,5,2.65,17,11,hyundai,i20,,1197,80,28
Kochi,Petrol,Automatic,First,5,5.63,23.1,2,maruti,celerio,,998,67.04,12
Kochi,Petrol,Manual,First,5,4.11,23.1,5,maruti,celerio,,998,67.04,60
Jaipur,Petrol,Manual,First,5,3.1,22.74,3,maruti,alto,,796,47.3,30
Kolkata,Petrol,Manual,First,5,4.8,17.57,3,tata,zest,,1193,88.7,65
Mumbai,Petrol,Manual,Second,7,5.15,17.5,8,maruti,ertiga,,1373,91.1,25
Mumbai,Petrol,Manual,First,5,4.75,16.2,6,volkswagen,polo,,1199,74,13
Hyderabad,Petrol,Manual,First,5,4.9,23.1,3,maruti,celerio,,998,67.04,17
Jaipur,Petrol,Manual,Second,5,2.4,16.9,14,honda,city,,1497,100,100
Delhi,Petrol,Manual,First,5,4.25,18.06,4,renault,pulse,,1198,74.93,40
Hyderabad,Diesel,Manual,First,5,6.3,20.14,4,volkswagen,polo,,1498,88,29
Kochi,Petrol,Manual,First,5,8.15,21.1,2,maruti,baleno,,998,100,43
Kochi,Petrol,Manual,First,5,3.22,20.36,8,hyundai,i10,,1197,78.9,37
Kochi,Petrol,Manual,First,5,7.65,18.6,2,hyundai,i20,,1197,81.83,48
Pune,Petrol,Manual,Second,5,2.3,20.36,10,hyundai,i10,,1197,78.9,72
Pune,Petrol,Manual,First,5,3.28,19.4,8,honda,brio,,1198,86.8,65
Kochi,Petrol,Manual,First,5,7.09,20.73,4,maruti,ciaz,,1373,91.2,25
Coimbatore,Diesel,Manual,First,5,6.46,19.3,7,maruti,swift,,1248,73.9,38
Chennai,Diesel,Manual,First,5,4,22.07,8,volkswagen,polo,,1199,73.9,60
Kolkata,Diesel,Manual,First,5,4.8,25.83,5,ford,figo,,1498,99,4
Mumbai,Petrol,Manual,Second,5,1.1,17.3,13,maruti,wagon,,1061,64,50
Delhi,Petrol,Manual,First,5,6.6,21.4,2,maruti,baleno,21.4,1197,83.1,13
Pune,Petrol,Manual,First,5,4.5,22,7,maruti,dzire,22,1197,81.8,74
Pune,Petrol,Manual,Second,5,1,14.7,11,chevrolet,aveo,14.7,1150,76,75
Chennai,Diesel,Manual,First,5,6.9,20.14,3,volkswagen,polo,20.14,1498,88,25
Kochi,Diesel,Manual,First,5,6.28,24,2,hyundai,grand,24,1186,73.97,32
Hyderabad,Diesel,Manual,First,5,3.7,22.95,4,tata,bolt,22.95,1248,74,100
Kochi,Petrol,Manual,First,5,3.45,21.1,5,hyundai,eon,21.1,814,55.2,43
Mumbai,Petrol,Manual,First,5,6.15,16.2,4,volkswagen,polo,16.2,1199,74,7
Mumbai,Petrol,Manual,First,7,2.9,15.1,6,maruti,eeco,15.1,1196,73,34
Ahmedabad,Diesel,Manual,First,5,5.5,24,4,hyundai,grand,24,1120,70,30
Delhi,Diesel,Manual,First,5,4.25,24,5,hyundai,grand,24,1186,73.97,59
Kochi,Diesel,Manual,First,5,5.48,22.9,4,maruti,swift,22.9,1248,74,65
Bangalore,Petrol,Manual,First,5,7.25,18.6,4,hyundai,i20,18.6,1197,81.83,19
Hyderabad,Petrol,Manual,First,5,3,17.5,8,maruti,swift,17.5,1298,85.8,50
Mumbai,Petrol,Manual,Second,5,1.49,17.7,13,honda,city,17.7,1497,78,75
Pune,Petrol,Automatic,First,5,3.65,16.95,7,hyundai,i10,16.95,1197,78.9,54
Ahmedabad,Diesel,Manual,First,5,10.9,23,2,ford,ecosport,23,1498,98.96,13
Bangalore,Petrol,Manual,First,5,4.3,23.1,5,maruti,celerio,23.1,998,67.04,48
Pune,Diesel,Manual,Second,7,6.11,20.77,8,maruti,ertiga,20.77,1248,88.76,63
Bangalore,Petrol,Manual,First,5,4.69,19.1,8,maruti,swift,19.1,1197,85.8,69
Kochi,Petrol,Manual,First,5,3.19,18.5,9,maruti,ritz,18.5,1197,85.8,33
Pune,Petrol,Automatic,Second,5,3.75,15,8,hyundai,i20,15,1396,98.6,55
Pune,Petrol,Manual,First,5,8.6,17.19,1,hyundai,i20,17.19,1197,81.86,1
Coimbatore,Petrol,Manual,First,5,9.31,17.8,1,honda,amaze,17.8,1198,86.7,16
Bangalore,Petrol,Manual,First,5,5.5,18.6,5,hyundai,i20,18.6,1197,81.83,53
Mumbai,Petrol,Manual,First,5,3.35,24.7,2,maruti,alto,24.7,796,47.3,11
Delhi,Petrol,Manual,First,5,2.95,20.36,7,hyundai,i10,20.36,1197,78.9,63
Pune,Petrol,Manual,Third,5,2.44,16.47,10,volkswagen,polo,16.47,1198,73.9,79
Mumbai,Petrol,Manual,First,5,5.85,20.73,5,maruti,ciaz,20.73,1373,91.1,41
Pune,Diesel,Manual,First,5,3.8,24.4,4,hyundai,xcent,24.4,1120,71,76
Kolkata,Petrol,Manual,First,5,2.7,17.7,12,honda,city,17.7,1497,78,69
Jaipur,Diesel,Manual,First,7,7.21,15.96,4,mahindra,bolero,15.96,2523,62.1,65
Kolkata,Diesel,Manual,First,5,4.2,25.4,3,hyundai,xcent,25.4,1186,73.97,51
Hyderabad,Petrol,Automatic,First,5,3.45,16.98,7,maruti,a-star,16.98,998,66.1,56
Coimbatore,Petrol,Manual,First,5,4.69,18.06,6,renault,pulse,18.06,1198,74.96,31
Chennai,Diesel,Manual,First,5,5.25,22.9,6,maruti,swift,22.9,1248,74,75
Mumbai,Petrol,Manual,First,5,3.9,16.47,6,volkswagen,polo,16.47,1198,74,15
Mumbai,Petrol,Manual,First,5,5.8,17.19,5,hyundai,i20,17.19,1197,81.86,12
Hyderabad,Diesel,Manual,First,5,5.6,23.4,3,maruti,swift,23.4,1248,74,44
Jaipur,Diesel,Manual,First,5,5.15,28.4,5,maruti,swift,28.4,1248,74,39
Bangalore,Petrol,Automatic,Second,4,2.38,21.9,4,tata,nano,21.9,624,37.48,17
Hyderabad,Petrol,Manual,First,5,3.8,17.5,11,maruti,swift,17.5,1298,85.8,71
Delhi,Petrol,Manual,Second,5,5.5,18.6,5,hyundai,i20,18.6,1197,81.83,45
Hyderabad,Petrol,Manual,First,5,3.55,17,10,hyundai,i20,17,1197,80,85
Mumbai,Petrol,Manual,First,5,6.35,20.73,5,maruti,ciaz,20.73,1373,91.1,48
Hyderabad,Diesel,Manual,Second,5,1.1,16.1,15,tata,indigo,16.1,1405,70,92
Mumbai,Petrol,Manual,First,5,3.7,17.57,6,tata,zest,17.57,1193,88.7,36
Coimbatore,Petrol,Manual,Second,4,2.13,25.4,5,tata,nano,25.4,624,37.5,25
Chennai,Diesel,Manual,First,5,2.85,25,3,tata,indica,25,1396,69,100
Jaipur,Diesel,Manual,First,5,4.95,25.8,6,honda,amaze,25.8,1498,98.6,76
Pune,Petrol,Manual,First,5,2.25,18.9,10,hyundai,grand,,1197,81.86,45
Delhi,Petrol,Manual,First,5,6.75,21.4,3,maruti,baleno,,1197,83.1,10
Kochi,Diesel,Manual,First,7,8.49,25.47,2,maruti,ertiga,,1248,88.5,51
Coimbatore,Diesel,Manual,First,5,5.59,23.2,5,maruti,ritz,,1248,73.94,42
Delhi,Diesel,Manual,First,5,5.45,22.7,6,ford,ecosport,,1498,89.84,69
Pune,Petrol,Manual,First,5,6.5,18.6,3,hyundai,i20,,1197,81.83,10
Chennai,Petrol,Manual,First,5,4.35,19.4,5,honda,brio,,1198,86.8,16
Kolkata,Diesel,Manual,First,5,3.75,25.8,7,honda,amaze,,1498,98.6,46
Jaipur,Diesel,Manual,Second,5,4,24,5,hyundai,grand,,1120,70,50
Kolkata,Diesel,Manual,First,5,2.6,23.08,9,nissan,micra,,1461,63.1,39
Jaipur,Petrol,Manual,First,5,4.45,18.9,4,hyundai,grand,,1197,82,26
Pune,Petrol,Manual,First,5,2.6,21.1,5,hyundai,eon,,814,55.2,28
Coimbatore,Petrol,Manual,First,5,8.76,20.73,2,maruti,ciaz,,1373,91.1,7
Chennai,Petrol,Automatic,First,5,5.5,22,3,maruti,dzire,,1197,81.8,42
Hyderabad,Diesel,Manual,First,5,5.5,25.2,6,maruti,swift,,1248,74,108
Hyderabad,Diesel,Manual,First,5,2.95,17.2,7,tata,indica,,1396,53.5,62
Kochi,Diesel,Manual,First,5,4.9,24,5,hyundai,grand,,1120,70,58
Delhi,Petrol,Automatic,First,5,4.25,22.5,4,maruti,wagon,,998,67,30
Delhi,Diesel,Manual,First,5,8.25,24.3,4,maruti,vitara,,1248,88.5,22
Chennai,Petrol,Manual,First,5,0.95,17.3,18,maruti,zen,,993,60,99
Kochi,Petrol,Manual,First,5,4.01,19.81,4,hyundai,i10,19.81,1086,68.05,34
Kochi,Petrol,Manual,First,5,8.2,17.5,1,honda,wr-v,17.5,1199,88.7,13
Chennai,Diesel,Manual,Second,5,6.2,25.1,6,honda,city,25.1,1498,98.6,71
Kolkata,Diesel,Manual,First,5,3.5,20,8,ford,figo,20,1399,68.05,110
Coimbatore,Petrol,Automatic,Second,5,5.43,19,3,honda,jazz,19,1199,88.7,66
Hyderabad,Petrol,Automatic,First,5,7.99,17.97,6,nissan,sunny,17.97,1498,99.6,32
Coimbatore,Diesel,Manual,First,5,3.59,18.7,9,skoda,octavia,18.7,1896,66,75
Chennai,Diesel,Manual,First,5,1.9,25.44,8,chevrolet,beat,25.44,936,57.6,82
Pune,Petrol,Manual,Second,5,3.9,17.57,6,tata,zest,17.57,1193,88.7,23
Coimbatore,Petrol,Manual,First,5,5.15,18.5,7,hyundai,i20,18.5,1197,80,56
Mumbai,Petrol,Automatic,First,5,3.65,21.5,5,maruti,wagon,21.5,1197,81.8,26
Kolkata,Diesel,Manual,First,5,5,25.4,4,hyundai,xcent,25.4,1186,73.97,26
Pune,Petrol,Manual,Second,5,0.75,13.2,19,hyundai,accent,13.2,1495,94,130
Kolkata,Petrol,Manual,First,5,1.8,15.6,10,ford,figo,15.6,1196,70,114
Kochi,Diesel,Manual,First,5,4.41,25.8,6,honda,amaze,25.8,1498,98.6,97
Chennai,Petrol,Manual,First,5,2,18.9,14,maruti,wagon,18.9,998,67.1,40
Ahmedabad,Diesel,Manual,First,5,2.75,19.3,10,maruti,swift,19.3,1248,73.9,83
Jaipur,Petrol,Manual,First,5,3.85,22.5,3,maruti,wagon,22.5,998,67.04,35
Mumbai,Petrol,Manual,First,5,1.9,18.2,10,maruti,zen,18.2,1061,64,23
Kochi,Petrol,Manual,First,4,1.26,25.4,6,tata,nano,25.4,624,37.48,59
Chennai,Petrol,Manual,Second,5,2.4,18.5,11,hyundai,i20,18.5,1197,80,69
Delhi,Petrol,Manual,Second,5,1.4,17.5,11,skoda,fabia,17.5,1198,70,65
Coimbatore,Petrol,Manual,First,4,2.9,25.4,5,tata,nano,25.4,624,37.5,30
Chennai,Diesel,Manual,First,5,2.4,20,9,ford,figo,20,1399,68,76
Kochi,Diesel,Manual,First,5,6.22,26,5,honda,city,26,1498,98.6,64
Chennai,Petrol,Automatic,First,5,4.5,22.5,2,renault,kwid,22.5,999,67,14
Mumbai,Petrol,Manual,First,5,4.25,18.9,5,hyundai,grand,18.9,1197,82,26
Mumbai,Diesel,Manual,First,5,6.95,22.54,3,hyundai,i20,22.54,1396,88.73,27
Coimbatore,Petrol,Automatic,First,5,4.56,24.07,2,maruti,alto,24.07,998,67.1,31
Mumbai,Petrol,Manual,First,5,5.65,18,4,honda,amaze,18,1198,86.7,17
Kochi,Diesel,Manual,First,5,6.2,21.19,4,hyundai,i20,21.19,1396,88.73,49
Delhi,Petrol,Manual,First,5,3.25,23.1,6,maruti,celerio,23.1,998,67.04,48
Bangalore,Diesel,Manual,First,5,7.25,24.8,4,hyundai,verna,24.8,1396,88.7,79
Pune,Diesel,Manual,First,5,4.61,21.8,7,renault,fluence,21.8,1461,78,57
Delhi,Petrol,Manual,First,5,5.3,16.2,4,volkswagen,polo,16.2,1199,74,29
Ahmedabad,Diesel,Manual,First,5,1.9,17,8,tata,indigo,17,1405,70,50
Kochi,Petrol,Manual,First,5,3.09,20.36,8,hyundai,i10,20.36,1197,78.9,57
Delhi,Petrol,Manual,First,5,4.25,18.9,4,hyundai,grand,,1197,82,22
Hyderabad,Diesel,Manual,First,5,2.95,21.1,9,maruti,ritz,,1248,73.9,127
Hyderabad,Petrol,Manual,First,5,3.3,19.81,9,hyundai,i10,,1086,68.05,60
Hyderabad,Petrol,Manual,First,5,2.7,18.2,8,maruti,zen,,998,67.1,59
Mumbai,Diesel,Manual,Second,5,4.5,23.4,8,maruti,swift,,1248,74,80
Pune,Diesel,Manual,Second,5,5.25,28.4,6,maruti,swift,,1248,74,103
Pune,Diesel,Manual,First,5,6,28.4,3,maruti,dzire,,1248,73.75,48
Kolkata,Petrol,Manual,First,5,3.14,18.9,6,hyundai,grand,,1197,82,41
Jaipur,Petrol,Manual,First,5,2.55,25.17,4,renault,kwid,,799,53.3,26
Jaipur,Petrol,Manual,Second,5,2.3,15.64,8,tata,indigo,,1193,64.08,30
Hyderabad,Diesel,Manual,First,5,5.65,20,6,ford,figo,,1399,68.05,74
Jaipur,Petrol,Manual,First,5,3,24.07,4,maruti,alto,,998,67.1,35
Jaipur,Diesel,Manual,First,5,4.25,19.3,8,maruti,swift,,1248,73.9,72
Pune,Diesel,Manual,First,7,6.6,20.77,7,maruti,ertiga,,1248,88.76,43
Mumbai,Diesel,Manual,First,5,8.75,22.7,3,ford,ecosport,,1498,89.84,30
Coimbatore,Petrol,Manual,First,5,4.57,17.71,5,toyota,etios,,1197,78.9,64
Delhi,Petrol,Manual,First,5,2.5,20.36,8,hyundai,i10,,1197,78.9,62
Coimbatore,Petrol,Manual,First,5,3.61,18.5,9,hyundai,i20,,1197,80,63
Mumbai,Petrol,Automatic,First,5,4.6,19.15,5,nissan,micra,,1198,75.94,34
Delhi,Diesel,Manual,Second,5,3.3,25.8,7,honda,amaze,,1498,98.6,45
Chennai,Diesel,Manual,First,5,2.5,25.44,8,chevrolet,beat,,936,56.3,81
Jaipur,Diesel,Manual,First,5,5.95,23.4,5,maruti,swift,,1248,74,68
Hyderabad,Diesel,Manual,First,5,6.3,25.8,3,honda,amaze,,1498,98.6,128
Ahmedabad,Diesel,Manual,First,5,11,26,3,honda,city,,1498,98.6,37
Bangalore,Diesel,Manual,Second,5,3.75,20,8,ford,figo,,1399,68,32
Jaipur,Diesel,Manual,First,5,4.2,19.87,7,renault,duster,,1461,83.8,156
Delhi,Petrol,Manual,Second,5,2,21.1,10,maruti,ritz,,1197,85.8,75
Kolkata,Petrol,Manual,First,5,3.25,18.9,7,hyundai,grand,,1197,82,28
Kochi,Petrol,Manual,First,5,5.09,25.17,1,renault,kwid,,799,53.3,6
Kochi,Diesel,Manual,Second,5,7.97,28.09,2,maruti,ciaz,,1248,88.5,17
Delhi,Petrol,Manual,First,5,2.9,16,9,honda,jazz,,1198,90,69
Coimbatore,Diesel,Manual,First,5,12.15,21.38,4,hyundai,creta,,1396,88.7,55
Bangalore,Petrol,Manual,Second,5,5.65,18.6,6,hyundai,i20,,1197,81.83,31
Hyderabad,Diesel,Manual,First,5,7.9,28.09,4,maruti,ciaz,,1248,88.5,62
Coimbatore,Diesel,Manual,First,5,6.98,22.54,5,hyundai,i20,,1396,88.73,46
Kolkata,Diesel,Manual,First,5,2.65,22.07,8,volkswagen,polo,22.07,1199,73.9,55
Kolkata,Diesel,Manual,First,5,2.49,22.07,9,volkswagen,polo,22.07,1199,73.9,55
Kochi,Diesel,Manual,First,7,6.5,24.5,4,honda,mobilio,24.5,1498,98.6,67
Hyderabad,Petrol,Automatic,First,5,4.55,23.1,6,maruti,celerio,23.1,998,67.04,24
Hyderabad,Diesel,Manual,Second,5,7.4,26.21,5,maruti,ciaz,26.21,1248,88.5,47
Bangalore,Petrol,Manual,First,5,3.55,15.6,7,ford,figo,15.6,1196,70,38
Chennai,Petrol,Manual,First,5,3.15,20.36,8,hyundai,i10,20.36,1197,78.9,70
Hyderabad,Diesel,Manual,First,5,5,21.64,8,nissan,sunny,21.64,1461,84.8,87
Ahmedabad,Petrol,Manual,First,5,3.75,20.36,9,hyundai,i10,20.36,1197,78.9,86
Kolkata,Diesel,Manual,First,5,3,25.8,6,honda,amaze,25.8,1498,98.6,84
Chennai,Diesel,Manual,Second,5,4,22.71,8,nissan,sunny,22.71,1461,84.8,70
Delhi,Diesel,Manual,Second,5,4.5,26.59,5,maruti,swift,26.59,1248,74,40
Mumbai,Petrol,Automatic,First,5,6.25,21.5,1,maruti,wagon,21.5,1197,81.8,0
Delhi,Petrol,Manual,Second,5,1,18.9,14,maruti,wagon,18.9,998,67.1,86
Kolkata,Diesel,Manual,Second,5,2.5,23.4,7,maruti,swift,23.4,1248,74,160
Coimbatore,Diesel,Manual,First,5,6.85,23.59,2,toyota,etios,23.59,1364,67.04,43
Kochi,Petrol,Manual,First,5,2.97,19.81,8,hyundai,i10,19.81,1086,68.05,65
Coimbatore,Diesel,Manual,First,5,7.38,20.14,2,volkswagen,polo,20.14,1498,88.8,39
Bangalore,Diesel,Manual,Second,5,3.65,23,10,hyundai,i20,23,1396,90,77
Kochi,Petrol,Automatic,First,5,5.99,18.9,3,hyundai,grand,18.9,1197,82,17
Chennai,Petrol,Automatic,First,5,7,21.4,4,maruti,baleno,21.4,1197,83.1,35
Pune,Petrol,Manual,Third,5,2.95,20.36,7,hyundai,i10,20.36,1197,78.9,54
Ahmedabad,Diesel,Manual,First,5,5.5,24.7,3,tata,tigor,24.7,1047,69,16
Hyderabad,Diesel,Manual,First,5,6.85,26.59,5,maruti,swift,26.59,1248,74,59
Pune,Diesel,Manual,First,5,7.9,23.59,2,toyota,etios,23.59,1364,67.04,3
Kolkata,Diesel,Manual,First,5,4,21.64,8,nissan,sunny,21.64,1461,84.8,47
Kolkata,Diesel,Manual,First,5,7.65,22.54,2,hyundai,elite,22.54,1396,88.76,6
Kochi,Petrol,Manual,First,5,5.64,18,4,honda,amaze,18,1198,86.7,39
Kolkata,Petrol,Manual,First,5,2.95,16.47,7,volkswagen,polo,16.47,1198,73.9,24
Jaipur,Diesel,Manual,First,5,5.65,22.9,4,maruti,swift,22.9,1248,74,55
Pune,Petrol,Manual,Third,5,0.85,15.4,14,maruti,baleno,15.4,1590,94,155
Pune,Petrol,Manual,Second,5,0.8,18.9,17,maruti,wagon,18.9,998,67.1,125
Coimbatore,Diesel,Manual,First,5,5.65,20.14,6,volkswagen,polo,20.14,1498,88,52
Ahmedabad,Diesel,Manual,First,5,6.9,28.09,5,maruti,ciaz,28.09,1248,88.5,52
Jaipur,Diesel,Manual,First,5,4,21.64,7,nissan,sunny,21.64,1461,84.8,120
Delhi,Petrol,Manual,First,7,2.2,15.1,4,maruti,eeco,15.1,1196,73,126
Kochi,Petrol,Manual,First,5,4.79,18.5,6,hyundai,i20,18.5,1197,82.9,42
Kochi,Diesel,Manual,First,5,6.83,26,4,honda,city,26,1498,98.6,84
Jaipur,Petrol,Manual,First,4,0.51,16.1,18,maruti,800,16.1,796,37,75
Pune,Petrol,Manual,Second,5,0.69,13.8,14,ford,ikon,13.8,1299,70,85
Delhi,Petrol,Manual,First,5,4.65,20.85,5,maruti,swift,20.85,1197,83.14,24
Bangalore,Petrol,Manual,Second,5,3.25,25.17,4,renault,kwid,25.17,799,53.3,41
